분류번호,위험물유형,수집날짜,위도,경도,노드링크,시작노드,끝노드,도로명주소,데이터 기준일자
19071,수직균열,2021-10-30 04:47,37.39540214,126.915015,2080024000,2080010100,2080009300,경기도 안양시 만안구 양화로,2021-12-17
19072,수직균열,2021-10-30 04:47,37.39540578,126.9150121,2080024000,2080010100,2080009300,경기도 안양시 만안구 양화로,2021-12-17
19073,수직균열,2021-10-30 04:48,37.39422407,126.9162888,2080022300,2080009100,2080008700,경기도 안양시 만안구 장내로,2021-12-17
19074,수직균열,2021-10-30 04:48,37.39430076,126.9164337,2080022300,2080009100,2080008700,경기도 안양시 만안구 장내로,2021-12-17
19075,수직균열,2021-10-30 04:48,37.39430076,126.9164337,2080022300,2080009100,2080008700,경기도 안양시 만안구 장내로,2021-12-17
19076,수직균열,2021-10-30 04:48,37.3943145,126.9164597,2080022300,2080009100,2080008700,경기도 안양시 만안구 장내로,2021-12-17
19077,수직균열,2021-10-30 04:48,37.3943145,126.9164597,2080022300,2080009100,2080008700,경기도 안양시 만안구 장내로,2021-12-17
19078,수직균열,2021-10-30 04:48,37.39433271,126.9164941,2080022300,2080009100,2080008700,경기도 안양시 만안구 장내로,2021-12-17
19079,수직균열,2021-10-30 04:49,37.39439814,126.9166178,2080022300,2080009100,2080008700,경기도 안양시 만안구 장내로,2021-12-17
19080,수직균열,2021-10-30 04:50,37.39442797,126.9166741,2080022300,2080009100,2080008700,경기도 안양시 만안구 장내로,2021-12-17
19081,수직균열,2021-10-30 04:52,37.39561756,126.914552,2080023800,2080010100,2080009200,경기도 안양시 만안구 병목안로,2021-12-17
19082,수직균열,2021-10-30 04:52,37.39529457,126.9139455,2080023800,2080010100,2080009200,경기도 안양시 만안구 병목안로,2021-12-17
19083,수직균열,2021-10-30 04:55,37.37119614,126.9612999,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
19084,수직균열,2021-10-30 04:57,37.37716638,126.9691898,2090182301,2090008200,2260003400,경기도 안양시 동안구 흥안대로249번길,2021-12-17
19085,수직균열,2021-10-30 04:57,37.37716638,126.9691898,2090182301,2090008200,2260003400,경기도 안양시 동안구 흥안대로249번길,2021-12-17
19086,수직균열,2021-10-30 04:57,37.37809978,126.9699474,2090003000,2260003500,2090001300,경기도 안양시 동안구 흥안대로,2021-12-17
19087,수직균열,2021-10-30 04:57,37.39768247,126.9354457,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
19088,수직균열,2021-10-30 04:58,37.37852362,126.9702492,2090003000,2260003500,2090001300,경기도 안양시 동안구 흥안대로,2021-12-17
19089,수직균열,2021-10-30 04:59,37.3920724,126.9444024,2090007601,2090003300,2090003700,경기도 안양시 동안구 경수대로,2021-12-17
19090,수직균열,2021-10-30 05:06,37.39575043,126.9665554,2090062201,2090019100,2090019101,경기도 안양시 동안구 시민대로,2021-12-17
19091,수직균열,2021-10-30 05:08,37.39449206,126.9753901,2090008103,2090003003,2090003002,경기도 안양시 동안구 흥안대로,2021-12-17
19092,수직균열,2021-10-30 05:08,37.39124288,126.9739818,2090008101,2090003001,2090003000,경기도 안양시 동안구 흥안대로,2021-12-17
19093,수직균열,2021-10-30 05:08,37.39084822,126.973811,2090008101,2090003001,2090003000,경기도 안양시 동안구 흥안대로,2021-12-17
19094,수직균열,2021-10-30 05:08,37.39084822,126.973811,2090008101,2090003001,2090003000,경기도 안양시 동안구 흥안대로,2021-12-17
19095,수직균열,2021-10-30 05:09,37.38984733,126.9543483,2090043603,2090014201,2090014202,경기도 안양시 동안구 평촌대로211번길,2021-12-17
19096,수직균열,2021-10-30 05:10,37.38409368,126.9724819,2090005000,2090002100,2090002400,경기도 안양시 동안구 흥안대로,2021-12-17
19097,수직균열,2021-10-30 05:10,37.38335298,126.9723085,2090183401,2090002100,2090058301,경기도 안양시 동안구 흥안대로,2021-12-17
19098,수직균열,2021-10-30 05:11,37.38295691,126.9722856,2090183401,2090002100,2090058301,경기도 안양시 동안구 흥안대로,2021-12-17
19099,수직균열,2021-10-30 05:11,37.38189881,126.9722916,2090183201,2090001601,2090058301,경기도 안양시 동안구 흥안대로,2021-12-17
19100,수직균열,2021-10-30 05:11,37.382518,126.9722537,2090183401,2090002100,2090058301,경기도 안양시 동안구 흥안대로,2021-12-17
19101,수직균열,2021-10-30 05:12,37.38844565,126.9711206,2090042300,2090002401,2090013900,경기도 안양시 동안구 귀인로,2021-12-17
19102,수직균열,2021-10-30 05:14,37.40239323,126.9499028,2090077500,2090005900,2090024500,경기도 안양시 동안구 평촌대로,2021-12-17
19103,수직균열,2021-10-30 05:16,37.39227187,126.9606716,2090052600,2090016400,2090016800,경기도 안양시 동안구 관평로,2021-12-17
19104,수직균열,2021-10-30 05:21,37.39306949,126.9804853,2090054600,2260006100,2090017700,경기도 안양시 동안구 흥안대로456번길,2021-12-17
19105,수직균열,2021-10-30 05:21,37.39352621,126.9797507,2090056800,2090017700,2090003003,경기도 안양시 동안구 흥안대로456번길,2021-12-17
19106,수직균열,2021-10-30 05:24,37.38836151,126.9336624,2080012200,2080006000,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19107,수직균열,2021-10-30 05:25,37.38783466,126.9339033,2080012200,2080006000,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19108,수직균열,2021-10-30 05:26,37.38112798,126.9362664,2080006700,2080004100,2250020400,경기도 안양시 만안구 안양로,2021-12-17
19109,수직균열,2021-10-30 05:26,37.38106276,126.9363272,2080006700,2080004100,2250020400,경기도 안양시 만안구 안양로,2021-12-17
19110,수직균열,2021-10-30 05:28,37.39136047,126.9339053,2080017202,2080006801,2080006800,경기도 안양시 만안구 덕천로,2021-12-17
19111,수직균열,2021-10-30 05:31,37.3779378,126.9409577,2080006900,2250020600,2080003000,경기도 안양시 만안구 엘에스로,2021-12-17
19112,수직균열,2021-10-30 05:31,37.37894524,126.9399687,2080006900,2250020600,2080003000,경기도 안양시 만안구 엘에스로,2021-12-17
19113,수직균열,2021-10-30 05:33,37.38002256,126.9389612,2080156400,2080003200,2080003400,경기도 안양시 만안구 엘에스로,2021-12-17
19114,수직균열,2021-10-30 05:39,37.38369359,126.9600083,2090035200,2090011900,2090012800,경기도 안양시 동안구 평촌대로,2021-12-17
19115,수직균열,2021-10-30 05:40,37.38355954,126.9600815,2090031500,2090011200,2090011900,경기도 안양시 동안구 평촌대로,2021-12-17
19116,수직균열,2021-10-30 05:40,37.3842193,126.9597212,2090035200,2090011900,2090012800,경기도 안양시 동안구 평촌대로,2021-12-17
19117,수직균열,2021-10-30 05:41,37.39399358,126.924843,2080020200,2080008800,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
19118,수직균열,2021-10-30 05:41,37.384502,126.9725159,2090005000,2090002100,2090002400,경기도 안양시 동안구 흥안대로,2021-12-17
19119,수직균열,2021-10-30 05:43,37.38240674,126.9515626,2090031700,2090001900,2090011300,경기도 안양시 동안구 귀인로,2021-12-17
19120,수직균열,2021-10-30 05:46,37.38435181,126.9596489,2090035200,2090011900,2090012800,경기도 안양시 동안구 평촌대로,2021-12-17
19121,수직균열,2021-10-30 05:47,37.38452925,126.959552,2090035200,2090011900,2090012800,경기도 안양시 동안구 평촌대로,2021-12-17
19122,수직균열,2021-10-30 05:47,37.3841967,126.9410981,2090036400,2090012900,2090012300,경기도 안양시 동안구 시민대로,2021-12-17
19123,수직균열,2021-10-30 05:47,37.3841967,126.9410981,2090036400,2090012900,2090012300,경기도 안양시 동안구 시민대로,2021-12-17
19124,수직균열,2021-10-30 05:48,37.38340684,126.9379859,2080156700,2080004000,2080003700,경기도 안양시 만안구 시민대로,2021-12-17
19125,수직균열,2021-10-30 05:50,37.38703577,126.9343537,2080012300,2080005100,2080006000,경기도 안양시 만안구 만안로,2021-12-17
19126,수직균열,2021-10-30 05:51,37.39000781,126.9408042,2080157800,2080006100,2080006600,경기도 안양시 만안구 전파로,2021-12-17
19127,수직균열,2021-10-30 05:51,37.38969082,126.9330383,2080012200,2080006000,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19128,수직균열,2021-10-30 05:51,37.38969376,126.9330367,2080012200,2080006000,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19129,수직균열,2021-10-30 05:51,37.390411,126.9325864,2080015200,2080006700,2080006200,경기도 안양시 만안구 만안로,2021-12-17
19130,수직균열,2021-10-30 05:52,37.39051092,126.932518,2080015200,2080006700,2080006200,경기도 안양시 만안구 만안로,2021-12-17
19131,수직균열,2021-10-30 05:52,37.38970667,126.9330294,2080012200,2080006000,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19132,수직균열,2021-10-30 05:52,37.38972709,126.933018,2080012200,2080006000,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19133,수직균열,2021-10-30 05:52,37.390411,126.9325864,2080015200,2080006700,2080006200,경기도 안양시 만안구 만안로,2021-12-17
19134,수직균열,2021-10-30 06:02,37.38411459,126.9597784,2090035200,2090011900,2090012800,경기도 안양시 동안구 평촌대로,2021-12-17
19135,수직균열,2021-10-30 06:02,37.36612096,126.9568221,2090090102,2090000101,2090000100,경기도 안양시 동안구 엘에스로,2021-12-17
19136,수직균열,2021-10-30 06:06,37.36379684,126.9644092,2090175000,2090055000,2090054900,경기도 안양시 동안구 -,2021-12-17
19137,수직균열,2021-10-30 06:07,37.38408821,126.9724815,2090005000,2090002100,2090002400,경기도 안양시 동안구 흥안대로,2021-12-17
19138,수직균열,2021-10-30 06:07,37.38408821,126.9724815,2090005000,2090002100,2090002400,경기도 안양시 동안구 흥안대로,2021-12-17
19139,수직균열,2021-10-30 06:07,37.36224632,126.962844,2090174900,2090054800,2260002900,경기도 안양시 동안구 포도원로,2021-12-17
19140,수직균열,2021-10-30 06:08,37.39328522,126.9750087,2090008208,2090003006,2090003002,경기도 안양시 동안구 흥안대로,2021-12-17
19141,수직균열,2021-10-30 06:09,37.40092193,126.9778593,2090012501,2090006000,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
19142,수직균열,2021-10-30 06:09,37.4005688,126.9781987,2090012501,2090006000,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
19143,수직균열,2021-10-30 06:09,37.40043628,126.9783261,2090012501,2090006000,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
19144,수직균열,2021-10-30 06:09,37.40030107,126.9784561,2090012501,2090006000,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
19145,수직균열,2021-10-30 06:09,37.40023265,126.9785219,2090012501,2090006000,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
19146,수직균열,2021-10-30 06:09,37.40015069,126.9786007,2090012502,2090006001,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19147,수직균열,2021-10-30 06:09,37.40015069,126.9786007,2090012502,2090006001,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19148,수직균열,2021-10-30 06:09,37.40006917,126.9786791,2090012502,2090006001,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19149,수직균열,2021-10-30 06:09,37.36224632,126.962844,2090174900,2090054800,2260002900,경기도 안양시 동안구 포도원로,2021-12-17
19150,수직균열,2021-10-30 06:09,37.36224632,126.962844,2090174900,2090054800,2260002900,경기도 안양시 동안구 포도원로,2021-12-17
19151,수직균열,2021-10-30 06:09,37.39865441,126.9801447,2090012504,2090006002,2260054700,경기도 안양시 동안구 안양판교로,2021-12-17
19152,수직균열,2021-10-30 06:10,37.36224632,126.962844,2090174900,2090054800,2260002900,경기도 안양시 동안구 포도원로,2021-12-17
19153,수직균열,2021-10-30 06:12,37.39816627,126.9812041,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19154,수직균열,2021-10-30 06:12,37.38888016,126.9478081,2090041900,2090002700,2090013800,경기도 안양시 동안구 시민대로,2021-12-17
19155,수직균열,2021-10-30 06:12,37.39834916,126.9808899,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19156,수직균열,2021-10-30 06:12,37.39843135,126.9807437,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19157,수직균열,2021-10-30 06:12,37.39856759,126.9805106,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19158,수직균열,2021-10-30 06:12,37.39928435,126.9795985,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19159,수직균열,2021-10-30 06:13,37.39980151,126.9791069,2090012602,2090006002,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
19160,수직균열,2021-10-30 06:14,37.39847674,126.9769155,2090012305,2090003904,2090003902,경기도 안양시 동안구 흥안대로,2021-12-17
19161,수직균열,2021-10-30 06:14,37.3981422,126.9769432,2090012305,2090003904,2090003902,경기도 안양시 동안구 흥안대로,2021-12-17
19162,수직균열,2021-10-30 06:15,37.39630526,126.9715826,2090063400,2090019900,2090019500,경기도 안양시 동안구 시민대로,2021-12-17
19163,수직균열,2021-10-30 06:16,37.38981858,126.9542642,2090043603,2090014201,2090014202,경기도 안양시 동안구 평촌대로211번길,2021-12-17
19164,수직균열,2021-10-30 06:17,37.39573614,126.9652168,2090062302,2090019101,2090019100,경기도 안양시 동안구 시민대로,2021-12-17
19165,수직균열,2021-10-30 06:19,37.39416698,126.9543655,2090059200,2090019300,2090018300,경기도 안양시 동안구 평촌대로254번길,2021-12-17
19166,수직균열,2021-10-30 06:19,37.39416698,126.9543655,2090059200,2090019300,2090018300,경기도 안양시 동안구 평촌대로254번길,2021-12-17
19167,수직균열,2021-10-30 06:19,37.39416698,126.9543655,2090059200,2090019300,2090018300,경기도 안양시 동안구 평촌대로254번길,2021-12-17
19168,수직균열,2021-10-30 06:19,37.39416698,126.9543655,2090059200,2090019300,2090018300,경기도 안양시 동안구 평촌대로254번길,2021-12-17
19169,수직균열,2021-10-30 06:19,37.39545711,126.9616945,2090061000,2090018800,2090019400,경기도 안양시 동안구 관평로202번길,2021-12-17
19170,수직균열,2021-10-30 06:20,37.40044219,126.9509232,2090073100,2090021900,2090022400,경기도 안양시 동안구 평촌대로,2021-12-17
19171,수직균열,2021-10-30 06:20,37.40044219,126.9509232,2090073100,2090021900,2090022400,경기도 안양시 동안구 평촌대로,2021-12-17
19172,수직균열,2021-10-30 06:25,37.39562025,126.914557,2080023800,2080010100,2080009200,경기도 안양시 만안구 병목안로,2021-12-17
19173,수직균열,2021-10-30 06:25,37.39638758,126.9774265,2090060800,2090003900,2090018700,경기도 안양시 동안구 학의로,2021-12-17
19174,수직균열,2021-10-30 06:25,37.39604479,126.9783666,2090060800,2090003900,2090018700,경기도 안양시 동안구 학의로,2021-12-17
19175,수직균열,2021-10-30 06:25,37.39604479,126.9783666,2090060800,2090003900,2090018700,경기도 안양시 동안구 학의로,2021-12-17
19176,수직균열,2021-10-30 06:27,37.37473593,126.96183,2090018200,2090007400,2090007200,경기도 안양시 동안구 갈산로,2021-12-17
19177,수직균열,2021-10-30 06:27,37.37466547,126.9618678,2090018200,2090007400,2090007200,경기도 안양시 동안구 갈산로,2021-12-17
19178,수직균열,2021-10-30 06:27,37.37459232,126.9619071,2090018200,2090007400,2090007200,경기도 안양시 동안구 갈산로,2021-12-17
19179,수직균열,2021-10-30 06:28,37.38421755,126.9411554,2090036400,2090012900,2090012300,경기도 안양시 동안구 시민대로,2021-12-17
19180,수직균열,2021-10-30 06:30,37.38547,126.9349181,2080011000,2080004600,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19181,수직균열,2021-10-30 06:31,37.38582617,126.9347914,2080011000,2080004600,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19182,수직균열,2021-10-30 06:31,37.37720453,126.9691081,2090182301,2090008200,2260003400,경기도 안양시 동안구 흥안대로249번길,2021-12-17
19183,수직균열,2021-10-30 06:32,37.3896344,126.93307,2080012200,2080006000,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19184,수직균열,2021-10-30 06:32,37.38941688,126.9331811,2080012200,2080006000,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19185,수직균열,2021-10-30 06:36,37.40105269,126.9777336,2090012501,2090006000,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
19186,수직균열,2021-10-30 06:36,37.40041799,126.9783437,2090012501,2090006000,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
19187,수직균열,2021-10-30 06:36,37.39914786,126.979571,2090012504,2090006002,2260054700,경기도 안양시 동안구 안양판교로,2021-12-17
19188,수직균열,2021-10-30 06:36,37.39914786,126.979571,2090012504,2090006002,2260054700,경기도 안양시 동안구 안양판교로,2021-12-17
19189,수직균열,2021-10-30 06:36,37.39914786,126.979571,2090012504,2090006002,2260054700,경기도 안양시 동안구 안양판교로,2021-12-17
19190,수직균열,2021-10-30 06:37,37.39413683,126.9163691,2080022200,2080008700,2080009100,경기도 안양시 만안구 장내로,2021-12-17
19191,수직균열,2021-10-30 06:39,37.39850495,126.9806145,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19192,수직균열,2021-10-30 06:39,37.39855223,126.9805361,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19193,수직균열,2021-10-30 06:40,37.39880238,126.9801366,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
19194,수직균열,2021-10-30 06:41,37.40122215,126.97667,2090012304,2090006000,2090003904,경기도 안양시 동안구 흥안대로,2021-12-17
19195,수직균열,2021-10-30 06:41,37.40075801,126.9767253,2090012304,2090006000,2090003904,경기도 안양시 동안구 흥안대로,2021-12-17
19196,수직균열,2021-10-30 06:41,37.39847803,126.9769154,2090012305,2090003904,2090003902,경기도 안양시 동안구 흥안대로,2021-12-17
19197,수직균열,2021-10-30 06:42,37.39820887,126.9769377,2090012305,2090003904,2090003902,경기도 안양시 동안구 흥안대로,2021-12-17
19198,수직균열,2021-10-30 06:42,37.39752353,126.9767103,2090012305,2090003904,2090003902,경기도 안양시 동안구 흥안대로,2021-12-17
19199,수직균열,2021-10-30 06:42,37.39752353,126.9767103,2090012305,2090003904,2090003902,경기도 안양시 동안구 흥안대로,2021-12-17
19200,수직균열,2021-10-30 07:00,37.38851664,126.9739698,2090042800,2260005900,2090002401,경기도 안양시 동안구 포일로,2021-12-17
19201,수직균열,2021-10-30 07:03,37.39754411,126.9767545,2090067400,2090003902,2090023500,경기도 안양시 동안구 관양로,2021-12-17
19202,수직균열,2021-10-30 07:08,37.36379684,126.9644092,2090175000,2090055000,2090054900,경기도 안양시 동안구 -,2021-12-17
19203,수직균열,2021-10-30 07:09,37.36555628,126.9585415,2090000201,2090000100,2090000102,경기도 안양시 동안구 경수대로,2021-12-17
19204,수직균열,2021-10-30 07:09,37.3671373,126.9583872,2090175400,2090055100,2090000102,경기도 안양시 동안구 경수대로498번길,2021-12-17
19205,수직균열,2021-10-30 07:09,37.3671373,126.9583872,2090175400,2090055100,2090000102,경기도 안양시 동안구 경수대로498번길,2021-12-17
19206,수직균열,2021-10-30 07:09,37.36762903,126.9583208,2090001003,2090000200,2090000201,경기도 안양시 동안구 경수대로,2021-12-17
19207,수직균열,2021-10-30 07:11,37.37121783,126.9613509,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
19208,수직균열,2021-10-30 07:13,37.37721023,126.9690959,2090182301,2090008200,2260003400,경기도 안양시 동안구 흥안대로249번길,2021-12-17
19209,수직균열,2021-10-30 07:13,37.395796,126.9658675,2090062302,2090019101,2090019100,경기도 안양시 동안구 시민대로,2021-12-17
19210,수직균열,2021-10-30 07:13,37.38389568,126.9724049,2090035900,2090012100,2090002100,경기도 안양시 동안구 신기대로,2021-12-17
19211,수직균열,2021-10-30 07:16,37.38791303,126.9466132,2090040400,2090013800,2090013400,경기도 안양시 동안구 시민대로,2021-12-17
19212,수직균열,2021-10-30 07:18,37.38990455,126.9618283,2090044900,2090016400,2090014400,경기도 안양시 동안구 관평로,2021-12-17
19213,수직균열,2021-10-30 07:18,37.38990455,126.9618283,2090044900,2090016400,2090014400,경기도 안양시 동안구 관평로,2021-12-17
19214,수직균열,2021-10-30 07:19,37.38404894,126.9723537,2090004900,2090002400,2090002100,경기도 안양시 동안구 흥안대로,2021-12-17
19215,수직균열,2021-10-30 07:19,37.38386865,126.9723411,2090183401,2090002100,2090058301,경기도 안양시 동안구 흥안대로,2021-12-17
19216,수직균열,2021-10-30 07:19,37.38377838,126.9723353,2090183401,2090002100,2090058301,경기도 안양시 동안구 흥안대로,2021-12-17
19217,수직균열,2021-10-30 07:19,37.38963385,126.961974,2090044900,2090016400,2090014400,경기도 안양시 동안구 관평로,2021-12-17
19218,수직균열,2021-10-30 07:20,37.37337381,126.9660355,2090002300,2260003200,2090000900,경기도 안양시 동안구 흥안대로,2021-12-17
19219,수직균열,2021-10-30 07:22,37.37240459,126.96374,2090002100,2090000900,2090000800,경기도 안양시 동안구 흥안대로,2021-12-17
19220,수직균열,2021-10-30 07:22,37.39184291,126.9529945,2090050301,2090016500,2090015701,경기도 안양시 동안구 시민대로,2021-12-17
19221,수직균열,2021-10-30 07:27,37.38662365,126.9343642,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
19222,수직균열,2021-10-30 07:27,37.38662365,126.9343642,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
19223,수직균열,2021-10-30 07:27,37.38817555,126.9337475,2080012200,2080006000,2080005100,경기도 안양시 만안구 만안로,2021-12-17
19224,수직균열,2021-10-30 07:33,37.38001806,126.9387882,2080156500,2080003400,2080003200,경기도 안양시 만안구 엘에스로,2021-12-17
19225,수직균열,2021-10-30 07:40,37.36998921,126.9578015,2090000902,2090000600,2090000601,경기도 안양시 동안구 경수대로,2021-12-17
19226,수직균열,2021-10-30 07:40,37.37004267,126.957796,2090000902,2090000600,2090000601,경기도 안양시 동안구 경수대로,2021-12-17
19227,수직균열,2021-10-30 07:42,37.36498226,126.9584876,2090000102,2090000102,2090000100,경기도 안양시 동안구 경수대로,2021-12-17
19228,수직균열,2021-10-30 07:42,37.36498226,126.9584876,2090000102,2090000102,2090000100,경기도 안양시 동안구 경수대로,2021-12-17
19229,수직균열,2021-10-30 07:52,37.3785074,126.9702377,2090003000,2260003500,2090001300,경기도 안양시 동안구 흥안대로,2021-12-17
19230,수직균열,2021-10-30 07:54,37.38362607,126.9723255,2090183401,2090002100,2090058301,경기도 안양시 동안구 흥안대로,2021-12-17
19231,수직균열,2021-10-30 07:54,37.3841185,126.972484,2090005000,2090002100,2090002400,경기도 안양시 동안구 흥안대로,2021-12-17
19232,수직균열,2021-10-30 07:55,37.36951917,126.9554251,2090001601,2090000500,2090000502,경기도 안양시 동안구 흥안대로,2021-12-17
19233,수직균열,2021-10-30 07:55,37.39383693,126.9752511,2090008203,2090003002,2090003003,경기도 안양시 동안구 흥안대로,2021-12-17
19234,수직균열,2021-10-30 07:55,37.39348743,126.9750968,2090008203,2090003002,2090003003,경기도 안양시 동안구 흥안대로,2021-12-17
19235,수직균열,2021-10-30 07:55,37.39348743,126.9750968,2090008203,2090003002,2090003003,경기도 안양시 동안구 흥안대로,2021-12-17
19236,수직균열,2021-10-30 07:55,37.39313968,126.9749457,2090008208,2090003006,2090003002,경기도 안양시 동안구 흥안대로,2021-12-17
19237,수직균열,2021-10-30 07:58,37.37395178,126.957455,2090002600,2090000700,2090001000,경기도 안양시 동안구 경수대로,2021-12-17
19238,수직균열,2021-10-30 07:58,37.37395178,126.957455,2090002600,2090000700,2090001000,경기도 안양시 동안구 경수대로,2021-12-17
19239,수직균열,2021-10-30 07:59,37.38275419,126.9528693,2090033400,2090001900,2090011800,경기도 안양시 동안구 귀인로,2021-12-17
19240,수직균열,2021-10-30 07:59,37.38275419,126.9528693,2090033400,2090001900,2090011800,경기도 안양시 동안구 귀인로,2021-12-17
19241,수직균열,2021-10-30 07:59,37.38262537,126.9528881,2090004400,2090001800,2090001900,경기도 안양시 동안구 경수대로,2021-12-17
19242,수직균열,2021-10-30 07:59,37.38262537,126.9528881,2090004400,2090001800,2090001900,경기도 안양시 동안구 경수대로,2021-12-17
19243,수직균열,2021-10-30 08:00,37.38797314,126.9496637,2090005800,2090002600,2090002700,경기도 안양시 동안구 경수대로,2021-12-17
19244,수직균열,2021-10-30 08:00,37.38809274,126.9495177,2090005800,2090002600,2090002700,경기도 안양시 동안구 경수대로,2021-12-17
19245,수직균열,2021-10-30 08:01,37.38971074,126.9495325,2090043400,2090014700,2090014200,경기도 안양시 동안구 시민대로160번길,2021-12-17
19246,수직균열,2021-10-30 08:01,37.38971074,126.9495325,2090043400,2090014700,2090014200,경기도 안양시 동안구 시민대로160번길,2021-12-17
19247,수직균열,2021-10-30 08:09,37.42327238,126.9066153,2080004702,2080002300,2080002301,경기도 안양시 만안구 경수대로,2021-12-17
19248,수직균열,2021-10-30 08:09,37.42144849,126.9078344,2080004701,2080002301,2080002200,경기도 안양시 만안구 경수대로,2021-12-17
19249,수직균열,2021-10-30 08:09,37.42151572,126.9077656,2080004701,2080002301,2080002200,경기도 안양시 만안구 경수대로,2021-12-17
19250,수직균열,2021-10-30 08:09,37.42134868,126.9079387,2080004500,2080002200,2080002100,경기도 안양시 만안구 경수대로,2021-12-17
19251,수직균열,2021-10-30 08:10,37.39456293,126.9645245,2090057500,2090019100,2090017900,경기도 안양시 동안구 부림로,2021-12-17
19252,수직균열,2021-10-30 08:10,37.39464841,126.9644768,2090057500,2090019100,2090017900,경기도 안양시 동안구 부림로,2021-12-17
19253,수직균열,2021-10-30 08:17,37.37208194,126.9577075,2090002500,2090001000,2090000700,경기도 안양시 동안구 경수대로,2021-12-17
19254,수직균열,2021-10-30 08:17,37.37208194,126.9577075,2090002500,2090001000,2090000700,경기도 안양시 동안구 경수대로,2021-12-17
19255,수직균열,2021-10-30 08:17,37.37208194,126.9577075,2090002500,2090001000,2090000700,경기도 안양시 동안구 경수대로,2021-12-17
19256,수직균열,2021-10-30 08:18,37.37218712,126.9577,2090002500,2090001000,2090000700,경기도 안양시 동안구 경수대로,2021-12-17
19257,수직균열,2021-10-30 08:18,37.37218712,126.9577,2090002500,2090001000,2090000700,경기도 안양시 동안구 경수대로,2021-12-17
19258,수직균열,2021-10-30 08:18,37.37218712,126.9577,2090002500,2090001000,2090000700,경기도 안양시 동안구 경수대로,2021-12-17
19259,수직균열,2021-10-30 08:18,37.37218712,126.9577,2090002500,2090001000,2090000700,경기도 안양시 동안구 경수대로,2021-12-17
19260,수직균열,2021-10-30 08:21,37.364948,126.9584904,2090000102,2090000102,2090000100,경기도 안양시 동안구 경수대로,2021-12-17
19261,수직균열,2021-10-30 08:25,37.38592994,126.9724994,2090004900,2090002400,2090002100,경기도 안양시 동안구 흥안대로,2021-12-17
19262,수직균열,2021-10-30 08:27,37.38185567,126.9721762,2090183301,2090058301,2090001601,경기도 안양시 동안구 흥안대로,2021-12-17
19263,수직균열,2021-10-30 08:27,37.38185567,126.9721762,2090183301,2090058301,2090001601,경기도 안양시 동안구 흥안대로,2021-12-17
19264,수직균열,2021-10-30 08:27,37.38352708,126.9723191,2090183401,2090002100,2090058301,경기도 안양시 동안구 흥안대로,2021-12-17
19265,수직균열,2021-10-30 08:27,37.38301065,126.9722887,2090183401,2090002100,2090058301,경기도 안양시 동안구 흥안대로,2021-12-17
19266,수직균열,2021-10-30 08:27,37.38301065,126.9722887,2090183401,2090002100,2090058301,경기도 안양시 동안구 흥안대로,2021-12-17
19267,수직균열,2021-10-30 08:28,37.38168641,126.9721335,2090183301,2090058301,2090001601,경기도 안양시 동안구 흥안대로,2021-12-17
19268,수직균열,2021-10-30 08:28,37.38168641,126.9721335,2090183301,2090058301,2090001601,경기도 안양시 동안구 흥안대로,2021-12-17
